target_id	length	eff_length	est_counts	tpm
AT1G04430.3	2445	2284.13	269.667	5.40192
AT1G04430.2	2207	2046.13	662.048	14.8046
AT1G35890.1	516	355.206	1	0.128814
AT1G34805.1	279	122.692	0	0
AT1G69230.2	652	491.134	1	0.0931626
AT1G08695.1	383	222.842	0	0
AT1G62950.1	3269	3108.13	231	3.40059
AT1G57590.1	1670	1509.13	1098	33.2902
AT1G26760.1	1792	1631.13	227	6.36763
AT1G76820.1	3857	3696.13	14.1695	0.175407
AT1G65320.1	1920	1759.13	772	20.0798
AT1G26200.2	1212	1051.13	0	0
AT1G26200.3	1543	1382.13	20.1239	0.6662
AT1G65470.1	3170	3009.13	435.167	6.61693
AT1G26200.1	939	778.134	38.8761	2.28597
AT1G58430.1	1384	1223.13	4	0.149633
AT1G27640.1	444	283.339	1.75276	0.283047
AT1G64370.1	1301	1140.13	477	19.1427
AT1G58450.1	495	334.274	0	0
AT1G33920.1	498	337.274	0	0
AT1G26220.1	722	561.134	0	0
AT1G43080.1	1215	1054.13	0	0
AT1G13890.2	1096	935.134	0	0
AT1G13890.1	1013	852.134	0	0
AT1G07010.1	1622	1461.13	60	1.8789
AT1G54050.2	837	676.134	0.00210573	0.000142499
AT1G54050.1	1030	869.134	96.9979	5.10643
AT1G34095.1	612	451.134	16	1.62277
AT1G29240.1	2390	2229.13	82	1.68314
AT1G30080.2	2025	1864.13	27.481	0.674523
AT1G30080.1	1731	1570.13	441.519	12.8663
AT1G13880.1	1747	1586.13	790.562	22.8054
AT1G13880.2	1882	1721.13	54.4484	1.44748
AT1G13880.3	1452	1291.13	106.99	3.79152
AT1G21860.1	1617	1456.13	4	0.12569
AT1G63130.2	2511	2350.13	133.386	2.59692
AT1G63130.1	2302	2141.13	203.198	4.34227
AT1G12740.1	1978	1817.13	1890.39	47.6
AT1G12740.2	1905	1744.13	36.0537	0.945828
AT1G12740.3	1820	1659.13	306.798	8.46082
AT1G12740.4	1437	1276.13	654.754	23.476
AT1G12880.1	1268	1107.13	65	2.6863
AT1G72250.4	3800	3639.13	191.698	2.41025
AT1G54970.1	1373	1212.13	458	17.2885
AT1G72250.1	3588	3427.13	0	0
AT1G72250.2	3922	3761.13	0	0
AT1G14410.1	1493	1332.13	348	11.9529
AT1G29435.1	498	337.274	0	0
AT1G55810.3	1726	1565.13	0	0
AT1G55810.2	2415	2254.13	47.0614	0.955272
AT1G55810.5	1467	1306.13	0	0
AT1G55810.4	2000	1839.13	276.22	6.872
AT1G55810.7	1886	1725.13	0	0
AT1G55810.6	2036	1875.13	131.728	3.21431
AT1G59970.1	1580	1419.13	608	19.603
AT1G68180.1	1275	1114.13	20	0.821361
AT1G63440.1	3190	3029.13	444	6.70666
AT1G76954.1	213	66.284	0	0
AT1G74350.1	2392	2231.13	37	0.758783
AT1G55830.3	1792	1631.13	43.6559	1.2246
AT1G55830.2	1615	1454.13	207.225	6.52048
AT1G55830.1	1976	1815.13	128.119	3.22959
AT1G18700.2	2380	2219.13	93.5793	1.92947
AT1G18700.3	2088	1927.13	0	0
AT1G18700.1	2785	2624.13	0	0
AT1G18700.6	2280	2119.13	0	0
AT1G68190.1	1355	1194.13	0	0
AT1G18700.4	2387	2226.13	34.2992	0.704977
AT1G03890.1	1520	1359.13	0	0
AT1G76380.2	2214	2053.13	368.228	8.20619
AT1G65349.1	228	78.3181	1	0.584224
AT1G62930.1	2153	1992.13	216.166	4.9649
AT1G69250.2	1811	1650.13	77.7434	2.15569
AT1G31335.1	737	576.134	104	8.25946
AT1G72640.3	1379	1218.13	19.0946	0.717229
AT1G72640.2	1174	1013.13	0	0
AT1G05440.1	1619	1458.13	134	4.20484
AT1G69450.1	2278	2117.13	10.4075	0.224925
AT1G72640.4	835	674.134	12.8624	0.873009
AT1G27461.1	1292	1131.13	0	0
AT1G77390.1	1727	1566.13	36	1.05176
AT1G33607.1	323	164.255	0	0
AT1G50730.1	2928	2767.13	178.221	2.94693
AT1G65040.2	1383	1222.13	435.762	16.3144
AT1G08180.1	958	797.134	203	11.6522
AT1G10510.1	2150	1989.13	589	13.5486
AT1G46336.1	243	90.7371	0	0
AT1G20510.1	2176	2015.13	677.684	15.3874
AT1G20510.2	1915	1754.13	59.8168	1.56028
AT1G20510.3	2474	2313.13	21.4991	0.425266
AT1G67100.1	1035	874.134	2	0.104687
AT1G77450.1	1730	1569.13	1540	44.9058
AT1G13755.1	564	403.134	0	0
AT1G73165.1	829	668.134	75	5.13617
AT1G66160.2	1365	1204.13	44.7031	1.69865
AT1G16880.2	1050	889.134	53.1245	2.73382
AT1G16880.1	1340	1179.13	1229.85	47.7235
AT1G44810.1	1382	1221.13	1126	42.1907
AT1G45688.1	1613	1452.13	3721.43	117.259
AT1G28420.1	5853	5692.13	1041	8.36792
AT1G45688.2	1539	1378.13	206.573	6.85843
AT1G47300.1	921	760.134	0	0
AT1G16860.1	2258	2097.13	2507	54.6978
AT1G65790.1	2825	2664.13	0	0
AT1G32790.2	1940	1779.13	88.0553	2.26459
AT1G29970.1	1025	864.134	858.858	45.476
AT1G29970.3	1031	870.134	8.60296	0.45238
AT1G29970.2	1162	1001.13	23.1597	1.05848
AT1G65790.3	2891	2730.13	0	0
AT1G29950.2	1770	1609.13	303.587	8.63242
AT1G29950.1	2131	1970.13	1657.41	38.4926
AT1G65790.2	2032	1871.13	0	0
AT1G02705.1	426	265.449	16	2.75792
AT1G31740.1	2340	2179.13	0	0
AT1G79750.1	2819	2658.13	4530	77.9764
AT1G13480.1	1435	1274.13	163	5.85348
AT1G70180.6	2019	1858.13	21.0554	0.518475
AT1G67265.1	673	512.134	0	0
AT1G09483.1	410	249.627	0	0
AT1G06260.1	1051	890.134	1.55394	0.0798768
AT1G17880.1	803	642.134	8313	592.344
AT1G43667.1	510	349.206	0	0
AT1G36980.1	900	739.134	10.1251	0.626786
AT1G36980.2	827	666.134	1738.87	119.44
AT1G70180.5	1973	1812.13	4.0523	0.102318
AT1G17920.2	2583	2422.13	16.5494	0.312627
AT1G17920.1	3195	3034.13	64.4506	0.971927
AT1G19930.1	1035	874.134	0	0
AT1G07350.1	1487	1326.13	847.16	29.2294
AT1G07350.3	1737	1576.13	393.941	11.4361
AT1G07350.2	520	359.134	82.5265	10.5143
AT1G07350.5	1079	918.134	0	0
AT1G07350.4	914	753.134	47.3726	2.87804
AT1G07350.6	1188	1027.13	0	0
AT1G27620.1	1754	1593.13	141	4.04957
AT1G04830.1	1735	1574.13	433.275	12.594
AT1G04830.3	1525	1364.13	35.1097	1.17764
AT1G04830.2	1763	1602.13	10.6151	0.303156
AT1G70950.1	1784	1623.13	636	17.9285
AT1G45243.1	792	631.134	0	0
AT1G65260.1	1234	1073.13	634.964	27.0731
AT1G59990.2	2137	1976.13	254.398	5.89032
AT1G51720.3	1914	1753.13	161.472	4.21429
AT1G51720.2	2561	2400.13	4.54774	0.0866966
AT1G74910.1	1763	1602.13	515.645	14.7263
AT1G74420.1	1896	1735.13	19.5637	0.515892
AT1G02350.1	423	262.449	30	5.2302
AT1G23790.1	1873	1712.13	175	4.67673
AT1G34180.2	1731	1570.13	8.47097	0.246853
AT1G34180.3	1520	1359.13	6.48477	0.21831
AT1G34180.1	2045	1884.13	46.0443	1.11816
AT1G34180.4	2120	1959.13	0	0
AT1G59840.2	1864	1703.13	109.382	2.9386
AT1G30580.1	1646	1485.13	11170	344.135
AT1G75760.1	1441	1280.13	1121.03	40.0685
AT1G53340.3	2072	1911.13	1.8074	0.0432719
AT1G75760.3	1423	1262.13	26.0315	0.943703
AT1G75760.2	1255	1094.13	36.9397	1.54477
AT1G61400.2	2511	2350.13	1.6155e-05	3.14525e-07
AT1G34640.1	603	442.134	8	0.8279
AT1G16800.3	6626	6465.13	0	0
AT1G16800.2	7925	7764.13	251.621	1.48285
AT1G16800.1	6610	6449.13	0	0
AT1G74420.3	1744	1583.13	0	0
AT1G11790.2	1746	1585.13	0	0
AT1G53325.1	507	346.24	0	0
AT1G11790.1	1759	1598.13	660	18.8961
AT1G30240.1	2717	2556.13	167.448	2.99735
AT1G48750.1	544	383.134	4057.04	484.507
AT1G24180.1	1659	1498.13	12542	383.052
AT1G30240.2	3051	2890.13	285.552	4.52074
AT1G27260.1	669	508.134	0	0
AT1G17145.1	1671	1510.13	340.605	10.3199
AT1G17145.2	1361	1200.13	10.3949	0.396306
AT1G73040.1	815	654.134	15	1.04922
AT1G08420.2	4020	3859.13	385.373	4.56913
AT1G08420.1	4103	3942.13	1044.63	12.1247
AT1G35181.1	165	33.1132	0	0
AT1G73130.2	2043	1882.13	44.7042	1.08677
AT1G52360.2	3131	2970.13	0	0
AT1G52360.3	3496	3335.13	930.855	12.7706
AT1G52360.1	3442	3281.13	3941.3	54.9613
AT1G52360.4	3699	3538.13	453.12	5.85978
AT1G50300.2	1173	1012.13	100.87	4.56001
AT1G61610.1	2878	2717.13	1	0.0168396
AT1G61610.2	3088	2927.13	0	0
AT1G50300.1	1581	1420.13	250.13	8.05894
AT1G01280.1	1602	1441.13	0	0
AT1G80060.4	2510	2349.13	8.74298	0.170292
AT1G80060.5	1020	859.134	32.4599	1.72873
AT1G80710.1	1771	1610.13	130.411	3.70589
AT1G07330.2	2924	2763.13	0	0
AT1G07330.1	2351	2190.13	0	0
AT1G17980.1	2709	2548.13	611.186	10.9747
AT1G17980.2	2693	2532.13	10.8142	0.195411
AT1G69740.2	1914	1753.13	114.724	2.9942
AT1G05680.1	1755	1594.13	1086	31.1707
AT1G12010.1	1370	1209.13	790	29.8947
AT1G69060.1	2458	2297.13	320.558	6.38502
AT1G69740.3	1698	1537.13	107.294	3.19379
AT1G20803.1	552	391.134	0	0
AT1G65985.1	1670	1509.13	436.128	13.2229
AT1G53210.1	2421	2260.13	5331	107.924
AT1G61050.1	1549	1388.13	250.746	8.26503
AT1G69740.1	1864	1703.13	1396.98	37.5304
AT1G35730.2	2017	1856.13	2	0.0493018
AT1G16410.1	2743	2582.13	3	0.0531599
AT1G16410.2	1852	1691.13	0	0
AT1G35730.1	1695	1534.13	0	0
AT1G67900.6	2482	2321.13	13.0536	0.257318
AT1G51740.2	1424	1263.13	30.2972	1.09748
AT1G79080.1	2114	1953.13	283	6.62974
AT1G16470.2	1196	1035.13	6.20339	0.274204
AT1G17790.1	2009	1848.13	293	7.25397
AT1G16470.1	1139	978.134	3872.8	181.162
AT1G61070.1	631	470.134	0	0
AT1G43090.1	1335	1174.13	0	0
AT1G64750.2	624	463.134	3338.52	329.829
AT1G67900.5	2024	1863.13	135.94	3.33845
AT1G06923.1	817	656.134	418	29.1491
AT1G64400.1	2384	2223.13	347	7.14177
AT1G42990.1	1231	1070.13	1234	52.7617
AT1G04300.6	2800	2639.13	471.783	8.17942
AT1G04300.5	3758	3597.13	32.1528	0.408982
AT1G04300.4	3490	3329.13	0	0
AT1G04300.3	3406	3245.13	0	0
AT1G04300.2	3244	3083.13	12.3328	0.183025
AT1G04300.1	3688	3527.13	1010.73	13.1116
AT1G51570.1	3215	3054.13	1812	27.1464
AT1G66465.1	1302	1141.13	7.21728	0.289387
AT1G71990.1	1536	1375.13	149	4.95773
AT1G73540.1	1097	936.134	304	14.8586
AT1G04360.1	1747	1586.13	329	9.49069
AT1G07720.1	1846	1685.13	5	0.135762
AT1G07720.2	2098	1937.13	0	0
AT1G74240.2	1312	1151.13	0	0
AT1G50040.1	1769	1608.13	48	1.36572
AT1G60913.1	310	151.73	0	0
AT1G60140.6	3226	3065.13	2562.82	38.257
AT1G07740.1	2658	2497.13	132.549	2.42871
AT1G60140.5	2922	2761.13	25.3927	0.420787
AT1G63855.4	837	676.134	28.5037	1.92891
AT1G25250.1	1181	1020.13	42.3756	1.90064
AT1G25250.2	2112	1951.13	6.81771	0.15988
AT1G25250.3	1597	1436.13	14.8066	0.471741
AT1G13580.1	1403	1242.13	0	0
AT1G01380.2	854	693.134	15.8235	1.04454
AT1G13580.3	1702	1541.13	299.797	8.90079
AT1G13580.2	1751	1590.13	675.203	19.4286
AT1G58180.1	1194	1033.13	7.27013	0.321979
AT1G36640.1	550	389.134	31	3.64506
AT1G58180.3	1485	1324.13	23.7498	0.820671
AT1G58180.4	1221	1060.13	301.591	13.0166
AT1G58180.5	1406	1245.13	70.3808	2.58631
AT1G58180.6	1146	985.134	31.6817	1.47148
AT1G58180.7	1073	912.134	164.327	8.24312
AT1G33430.3	927	766.134	0	0
AT1G33430.2	1541	1380.13	0.147563	0.00489214
AT1G33430.1	1355	1194.13	2.83043	0.108453
AT1G54580.1	1013	852.134	9852.66	529.038
AT1G29710.1	1773	1612.13	182	5.1655
AT1G71696.2	1945	1784.13	592.525	15.1957
AT1G51140.1	1694	1533.13	719	21.4581
AT1G73130.4	2098	1937.13	0	0
AT1G20850.1	1378	1217.13	3555	133.642
AT1G14380.2	2231	2070.13	0	0
AT1G14380.3	2384	2223.13	1021.53	21.0246
AT1G27008.1	535	374.134	0	0
AT1G14380.1	2210	2049.13	29.7531	0.664361
AT1G14380.6	1938	1777.13	0	0
AT1G14380.7	1896	1735.13	0	0
AT1G14380.4	2236	2075.13	0	0
AT1G14380.5	2111	1950.13	17.7158	0.41566
AT1G20870.2	1626	1465.13	16	0.499671
AT1G20870.1	1758	1597.13	0	0
AT1G60390.1	2179	2018.13	767	17.3895
AT1G49245.1	929	768.134	147	8.75633
AT1G23440.3	1001	840.134	1232.4	67.119
AT1G23440.2	1538	1377.13	198.695	6.60166
AT1G26960.1	1330	1169.13	943	36.9053
AT1G34360.1	1972	1811.13	343.604	8.68059
AT1G10690.1	929	768.134	89	5.30145
AT1G79840.3	2570	2409.13	7.12762	0.135371
AT1G70944.1	117	8.83241	0	0
AT1G61980.1	2426	2265.13	3.00018	0.0606031
AT1G61980.2	1812	1651.13	0	0
AT1G61980.3	1671	1510.13	245	7.42322
AT1G23450.1	2000	1839.13	24	0.59709
AT1G26970.2	2029	1868.13	136.327	3.339
AT1G08100.1	1709	1548.13	1	0.0295552
AT1G49250.1	2043	1882.13	4	0.0972414
AT1G06090.1	2313	2152.13	3223.95	68.5427
AT1G15480.1	2155	1994.13	623	14.2947
AT1G70120.1	582	421.134	0	0
AT1G80140.1	1011	850.134	0	0
AT1G80660.4	2827	2666.13	0	0
AT1G09030.1	422	261.449	0	0
AT1G78430.1	1634	1473.13	186	5.77713
AT1G26620.1	3305	3144.13	323	4.70049
AT1G73530.1	877	716.134	136	8.68933
AT1G50020.1	1009	848.134	767.912	41.4275
AT1G04890.1	2023	1862.13	0	0
AT1G32050.1	1402	1241.13	3534	130.284
AT1G12550.1	1290	1129.13	134	5.43002
AT1G01260.3	2679	2518.13	142.284	2.58534
AT1G01260.2	2378	2217.13	116.105	2.39607
AT1G01260.1	2377	2216.13	361.612	7.466
AT1G52790.1	933	772.134	8	0.474066
AT1G14040.1	2996	2835.13	925	14.9283
AT1G61570.1	761	600.134	1641	125.113
AT1G36510.1	1056	895.134	0	0
AT1G03250.4	1310	1149.13	11.6197	0.462663
AT1G18140.1	2010	1849.13	1456	36.0276
AT1G03250.1	1242	1081.13	732.944	31.0194
AT1G03250.2	973	812.134	22.907	1.29057
AT1G03250.3	1041	880.134	25.5294	1.32719
AT1G53025.2	2017	1856.13	153.271	3.77827
AT1G53025.1	2485	2324.13	104.729	2.0618
AT1G63470.1	1881	1720.13	486	12.9275
AT1G48180.4	749	588.134	0	0
AT1G48180.1	720	559.134	0	0
AT1G48180.3	937	776.134	0	0
AT1G34049.1	105	5.27019	0	0
AT1G20620.6	2437	2276.13	18.654	0.374986
AT1G18300.1	1136	975.134	119	5.58373
AT1G33750.1	2177	2016.13	1815	41.1907
AT1G50430.1	1396	1235.13	2892.89	107.167
AT1G50430.2	1634	1473.13	1904.11	59.1413
AT1G12900.2	1321	1160.13	0.00289473	0.000114167
AT1G12900.3	1389	1228.13	0	0
AT1G12900.1	1501	1340.13	76.9522	2.62733
AT1G12900.4	1276	1115.13	9.04488	0.371123
AT1G12900.5	1567	1406.13	0	0
AT1G50450.1	1559	1398.13	97	3.17442
AT1G18320.1	699	538.134	90.1965	7.66904
AT1G19600.1	1590	1429.13	1249	39.9881
AT1G69710.2	3714	3553.13	26	0.334814
AT1G71210.1	3219	3058.13	656	9.81497
AT1G11190.1	1274	1113.13	373	15.3322
AT1G30540.4	1589	1428.13	5.60136	0.179459
AT1G30540.2	1385	1224.13	55.9275	2.09044
AT1G30540.3	1538	1377.13	11.6457	0.386929
AT1G30540.1	1638	1477.13	368.825	11.4246
AT1G26795.1	574	413.134	0	0
AT1G09050.1	3216	3055.13	124.162	1.85952
AT1G09050.2	2833	2672.13	3.29203e-06	5.63699e-08
AT1G13360.1	1481	1320.13	821.902	28.4868
AT1G62590.2	1905	1744.13	0	0
AT1G13360.3	567	406.134	488.189	54.9996
AT1G13360.2	755	594.134	631.91	48.6645
AT1G71230.2	1239	1078.13	11.6008	0.492332
AT1G71230.1	1395	1234.13	421.399	15.6233
AT1G76065.1	1206	1045.13	158	6.91714
AT1G09310.1	989	828.134	53	2.92831
AT1G76520.1	1705	1544.13	452.856	13.4189
AT1G13340.1	1590	1429.13	118	3.7779
AT1G26255.4	1014	853.134	0	0
AT1G15930.2	943	782.134	5055.48	295.749
AT1G29355.1	924	763.134	0	0
AT1G15930.1	960	799.134	154.516	8.84697
AT1G09932.1	1015	854.134	40.6931	2.1799
AT1G03090.2	2741	2580.13	365.414	6.48014
AT1G03090.1	2182	2021.13	336.457	7.61686
AT1G76040.3	2060	1899.13	27.0502	0.651714
AT1G24545.1	549	388.134	2.01905	0.238017
AT1G73010.1	1308	1147.13	284	11.3278
AT1G76040.2	1836	1675.13	400.317	10.9344
AT1G69930.1	1087	926.134	39	1.92678
AT1G49160.5	2153	1992.13	9.38466	0.215547
AT1G49010.1	1353	1192.13	20	0.767621
AT1G68850.1	1345	1184.13	708	27.3574
AT1G70670.1	1083	922.134	1289	63.9588
AT1G30890.2	979	818.134	479.663	26.8258
AT1G68470.1	1753	1592.13	85	2.44276
AT1G76040.4	1309	1148.13	105.247	4.1943
AT1G30970.3	2141	1980.13	167.731	3.87579
AT1G02190.1	2195	2034.13	1.26505e-08	2.84558e-10
AT1G02190.2	2161	2000.13	2	0.0457523
AT1G67760.1	1007	846.134	86	4.65051
AT1G51380.1	1714	1553.13	276.057	8.13263
AT1G14755.1	570	409.134	0	0
AT1G51380.3	1601	1440.13	41.9611	1.33317
AT1G51380.2	1514	1353.13	16.9823	0.574244
AT1G53180.1	1398	1237.13	826.41	30.5647
AT1G20350.1	965	804.134	0	0
AT1G36622.1	1051	890.134	6	0.308416
AT1G37140.1	702	541.134	0	0
AT1G53050.2	2823	2662.13	389.037	6.68655
AT1G22760.1	2518	2357.13	3	0.0582343
AT1G77405.1	1396	1235.13	38	1.4077
AT1G68870.1	661	500.134	23.2372	2.12588
AT1G61370.2	2787	2626.13	191.234	3.33189
AT1G73180.2	1827	1666.13	75.4507	2.07203
AT1G04780.1	3161	3000.13	1168	17.8133
AT1G44895.1	327	168.138	0	0
AT1G66960.3	2650	2489.13	0.000119096	2.18923e-06
AT1G66960.2	2703	2542.13	0	0
AT1G66960.1	2713	2552.13	0	0
AT1G10450.2	3760	3599.13	118.871	1.51119
AT1G10450.3	3522	3361.13	0	0
AT1G07473.1	924	763.134	1	0.0599571
AT1G10450.1	4040	3879.13	559.129	6.59506
AT1G68700.1	531	370.134	10	1.23618
AT1G72650.1	2483	2322.13	467.416	9.20996
AT1G10390.1	3508	3347.13	0	0
AT1G10390.3	3550	3389.13	942.107	12.719
AT1G10390.2	3776	3615.13	447.893	5.6688
AT1G17750.1	3712	3551.13	174	2.24194
AT1G64355.3	1046	885.134	4.67718	0.241778
AT1G64355.2	1037	876.134	5.65717	0.295441
AT1G31555.1	506	345.24	0	0
AT1G75620.1	1915	1754.13	326	8.50348
AT1G33940.2	1629	1468.13	0	0
AT1G72550.2	2110	1949.13	52.9194	1.24227
AT1G62150.1	1942	1781.13	203	5.21484
AT1G78040.3	1168	1007.13	7664.2	348.194
AT1G78040.2	788	627.134	9762.22	712.246
AT1G78040.1	1897	1736.13	28.5783	0.753174
AT1G71697.1	1897	1736.13	1279	33.7077
AT1G33890.1	1275	1114.13	3.48685	0.143198
AT1G50950.2	1975	1814.13	0	0
AT1G50950.1	2091	1930.13	23	0.545233
AT1G33890.2	1167	1006.13	9.51315	0.432624
AT1G25530.1	1777	1616.13	511	14.4672
AT1G01355.2	783	622.134	0	0
AT1G01355.3	758	597.134	0	0
AT1G01355.1	799	638.134	0	0
AT1G71960.1	2267	2106.13	525	11.4055
AT1G65540.2	2725	2564.13	733.258	13.0845
AT1G17340.1	3133	2972.13	985	15.1639
AT1G25988.1	543	382.134	0	0
AT1G72680.1	1453	1292.13	1607	56.905
AT1G14760.1	802	641.134	0	0
AT1G14760.2	682	521.134	0	0
AT1G14760.3	469	308.339	0	0
AT1G61210.1	4188	4027.13	139.087	1.58027
AT1G61210.2	4440	4279.13	299.283	3.20013
AT1G61210.3	4038	3877.13	87.6298	1.03415
AT1G76060.1	751	590.134	523.869	40.6175
AT1G24147.1	933	772.134	0	0
AT1G18040.1	1662	1501.13	259	7.89445
AT1G53345.1	1335	1174.13	273	10.6387
AT1G55240.1	1285	1124.13	388	15.7927
AT1G73030.1	1061	900.134	2775.06	141.061
AT1G62915.1	693	532.134	24	2.06363
AT1G50890.1	2968	2807.13	439	7.15555
AT1G06470.3	2163	2002.13	0	0
AT1G06470.2	2759	2598.13	676.251	11.9094
AT1G06470.1	2190	2029.13	10.0227	0.226005
AT1G80230.1	1179	1018.13	2576	115.766
AT1G06470.4	1834	1673.13	513.726	14.0489
AT1G34120.1	2080	1919.13	302.432	7.21048
AT1G34120.2	2010	1849.13	0	0
AT1G34120.3	1770	1609.13	12.9928	0.369447
AT1G34120.4	1996	1835.13	17.8894	0.446037
AT1G34120.5	1603	1442.13	38.6859	1.22741
AT1G65352.1	285	128.296	0	0
AT1G55000.1	1186	1025.13	259.02	11.561
AT1G60460.3	1758	1597.13	4.68368	0.13418
AT1G73730.1	2024	1863.13	351.917	8.64247
AT1G06490.1	6033	5872.13	60.9592	0.47499
AT1G06490.2	6549	6388.13	99.0408	0.709385
AT1G22790.1	1286	1125.13	438.195	17.8199
AT1G22790.2	1323	1162.13	569.805	22.4342
AT1G55020.1	3049	2888.13	2644	41.8876
AT1G71290.1	600	439.134	2	0.208389
AT1G56300.1	1725	1564.13	425.579	12.4494
AT1G56300.2	865	704.134	22.7589	1.4789
AT1G21920.2	1913	1752.13	320.536	8.3705
AT1G70440.2	918	757.134	0	0
AT1G70440.1	1230	1069.13	23	0.984323
AT1G21920.1	1923	1762.13	2527.46	65.6278
AT1G73730.2	2152	1991.13	150.083	3.44884
AT1G10225.1	535	374.134	0	0
AT1G53390.1	3874	3713.13	623	7.67696
AT1G21880.2	1665	1504.13	479.636	14.5904
AT1G15050.1	993	832.134	0	0
AT1G15050.2	642	481.134	2	0.190198
AT1G72690.1	554	393.134	356	41.4334
AT1G27380.4	684	523.134	144.685	12.6547
AT1G05700.1	2880	2719.13	760.258	12.793
AT1G05700.2	2944	2783.13	48.742	0.80133
AT1G72500.3	2657	2496.13	73.4968	1.34723
AT1G18530.1	634	473.134	0	0
AT1G27380.1	991	830.134	16.4024	0.904069
AT1G27380.2	639	478.134	116.009	11.1015
AT1G27380.3	1122	961.134	23.9036	1.13795
AT1G19450.1	2118	1957.13	2525	59.0313
AT1G49960.1	1829	1668.13	292.443	8.02143
AT1G78915.3	1522	1361.13	0	0
AT1G65990.1	1662	1501.13	0	0
AT1G05575.1	710	549.134	214	17.8311
AT1G12650.2	1333	1172.13	601.403	23.4763
AT1G12650.3	1262	1101.13	235.845	9.80003
AT1G67500.4	6096	5935.13	0	0
AT1G12650.1	871	710.134	723.752	46.6328
AT1G67500.2	5977	5816.13	66.9883	0.526995
AT1G67500.3	6204	6043.13	88.742	0.671906
AT1G12650.4	1095	934.134	0	0
AT1G67500.1	6067	5906.13	0	0
AT1G53490.2	885	724.134	61.69	3.89796
AT1G53490.1	2252	2091.13	74.31	1.62595
AT1G16250.2	1975	1814.13	60.3945	1.52324
AT1G16250.1	1849	1688.13	232.606	6.30456
AT1G04280.2	2303	2142.13	386.126	8.24754
AT1G29380.4	2469	2308.13	55.6625	1.10343
AT1G04280.1	2362	2201.13	1352.87	28.1224
AT1G29380.2	2489	2328.13	26.8251	0.5272
AT1G29380.3	1357	1196.13	0	0
AT1G29380.1	1441	1280.13	177.512	6.34476
AT1G19380.1	895	734.134	48	2.99163
AT1G32610.1	1533	1372.13	28.4872	0.949938
AT1G32610.2	1244	1083.13	13.5128	0.570827
AT1G32610.3	1123	962.134	0	0
AT1G01910.5	1374	1213.13	379.434	14.311
AT1G01910.4	1591	1430.13	145.552	4.65676
AT1G01910.1	1360	1199.13	655.487	25.0114
AT1G01910.3	1519	1358.13	295.164	9.94405
AT1G01910.2	1762	1601.13	405.362	11.584
AT1G75250.1	945	784.134	0	0
AT1G63140.1	1418	1257.13	5.04873	0.183756
AT1G76720.1	4189	4028.13	25.7778	0.292809
AT1G65450.1	1703	1542.13	0	0
AT1G61240.8	1140	979.134	260.576	12.1768
AT1G04540.1	2446	2285.13	169	3.38389
AT1G61240.3	1466	1305.13	0.00116098	4.07015e-05
AT1G61240.2	1636	1475.13	8.19133	0.254077
AT1G61240.1	1881	1720.13	0	0
AT1G61240.7	1776	1615.13	24.9229	0.706044
AT1G41920.1	1491	1330.13	0	0
AT1G61240.5	1408	1247.13	0.0149136	0.000547157
AT1G61240.4	1977	1816.13	341.293	8.59848
AT1G63330.1	1715	1554.13	0	0
AT1G65390.1	1604	1443.13	9.28061	0.294247
AT1G33390.2	4522	4361.13	249.115	2.61362
AT1G25470.1	1172	1011.13	27.368	1.23844
AT1G25470.2	1639	1478.13	199.632	6.17957
AT1G33390.1	3889	3728.13	263.885	3.23866
AT1G33700.4	2697	2536.13	6.47123	0.11675
AT1G29870.1	1392	1231.13	0	0
AT1G34575.1	1730	1569.13	1	0.0291596
AT1G23100.1	524	363.134	1047	131.923
AT1G77510.1	1888	1727.13	3924	103.955
AT1G24000.1	558	397.134	14	1.61299
AT1G27150.1	1818	1657.13	1297	35.8116
AT1G15030.2	1294	1133.13	211.469	8.53898
AT1G15030.1	1670	1509.13	355.212	10.7697
AT1G43640.2	1613	1452.13	0	0
AT1G51760.1	1817	1656.13	1754	48.4592
AT1G17180.1	1016	855.134	8321	445.229
AT1G30740.2	1745	1584.13	0	0
AT1G77350.2	496	335.274	122.456	16.7117
AT1G36272.1	186	46.3935	0	0
AT1G76705.1	811	650.134	11	0.774161
AT1G77350.1	877	716.134	1326.54	84.7557
AT1G28030.1	1013	852.134	0	0
AT1G07230.1	2170	2009.13	727	16.5565
AT1G51780.1	1531	1370.13	0	0
AT1G59460.1	695	534.134	0	0
AT1G64990.2	2007	1846.13	442.457	10.966
AT1G69270.1	2053	1892.13	409	9.89039
AT1G31243.1	384	223.842	18.8012	3.84314
AT1G77370.1	720	559.134	1779.78	145.644
AT1G77370.2	772	611.134	47.22	3.53534
AT1G68260.1	891	730.134	292	18.2988
AT1G57680.2	1721	1560.13	1953.92	57.3042
AT1G57680.3	1531	1370.13	17.9794	0.600419
AT1G57680.1	2011	1850.13	864.102	21.37
AT1G55340.1	618	457.134	369.567	36.9906
AT1G28020.1	1519	1358.13	0	0
AT1G55340.2	1254	1093.13	781.433	32.7084
AT1G63090.1	1449	1288.13	194	6.891
AT1G52490.1	636	475.134	0	0
AT1G03440.1	2147	1986.13	141	3.24827
AT1G04450.1	1057	896.134	0	0
AT1G27870.1	642	481.134	0	0
AT1G21280.1	994	833.134	148	8.12809
AT1G47340.1	1450	1289.13	31.0634	1.10254
